id,minute,result,X,Y,xG,player,h_a,player_id,situation,year,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction
88160,63,SavedShot,0.805,0.420999985,0.042821556,Lionel Messi,a,2097,OpenPlay,2015,LeftFoot,1568,Espanyol,Barcelona,0,0,02-01-2016 19:00,Neymar,Pass
87526,7,Goal,0.946999969,0.569000015,0.531675339,Lionel Messi,h,2097,OpenPlay,2015,LeftFoot,1578,Barcelona,Granada,4,0,09-01-2016 19:00,Arda Turan,Throughball
87527,13,Goal,0.980999985,0.575,0.548697174,Lionel Messi,h,2097,OpenPlay,2015,LeftFoot,1578,Barcelona,Granada,4,0,09-01-2016 19:00,Luis Suárez,Pass
87530,30,SavedShot,0.900999985,0.464000015,0.521193147,Lionel Messi,h,2097,OpenPlay,2015,LeftFoot,1578,Barcelona,Granada,4,0,09-01-2016 19:00,Aleix Vidal,Pass
87541,57,Goal,0.93,0.502999992,0.601976395,Lionel Messi,h,2097,OpenPlay,2015,LeftFoot,1578,Barcelona,Granada,4,0,09-01-2016 19:00,NA,Rebound
88672,34,MissedShots,0.89,0.465999985,0.136926159,Lionel Messi,h,2097,OpenPlay,2015,LeftFoot,1596,Barcelona,Athletic Club,6,0,17-01-2016 23:30,Neymar,Pass
88933,43,BlockedShot,0.941999969,0.485,0.621432543,Lionel Messi,a,2097,OpenPlay,2015,RightFoot,1599,Malaga,Barcelona,1,2,23-01-2016 19:00,NA,Rebound
88936,50,Goal,0.935,0.447000008,0.430864304,Lionel Messi,a,2097,OpenPlay,2015,LeftFoot,1599,Malaga,Barcelona,1,2,23-01-2016 19:00,Adriano,Cross
88942,80,MissedShots,0.918000031,0.349000015,0.078310177,Lionel Messi,a,2097,OpenPlay,2015,LeftFoot,1599,Malaga,Barcelona,1,2,23-01-2016 19:00,Sergio Busquets,Chipped
89145,29,Goal,0.915999985,0.572000008,0.460593253,Lionel Messi,h,2097,OpenPlay,2015,LeftFoot,1608,Barcelona,Atletico Madrid,2,1,30-01-2016 19:00,Jordi Alba,Pass
89221,47,SavedShot,0.795,0.585,0.047178816,Lionel Messi,a,2097,OpenPlay,2015,LeftFoot,1623,Levante,Barcelona,0,2,07-02-2016 15:00,Luis Suárez,Pass
89450,29,SavedShot,0.835999985,0.502999992,0.084001042,Lionel Messi,h,2097,OpenPlay,2015,LeftFoot,1637,Barcelona,Celta Vigo,6,1,14-02-2016 23:30,NA,None
87324,24,Goal,0.748000031,0.492999992,0.023992872,Lionel Messi,a,2097,OpenPlay,2015,LeftFoot,1638,Sporting Gijon,Barcelona,1,3,17-02-2016 21:30,Luis Suárez,Pass
87327,30,Goal,0.890999985,0.397000008,0.09657231,Lionel Messi,a,2097,OpenPlay,2015,LeftFoot,1638,Sporting Gijon,Barcelona,1,3,17-02-2016 21:30,Luis Suárez,Pass
87328,32,SavedShot,0.859000015,0.485,0.113891527,Lionel Messi,a,2097,OpenPlay,2015,LeftFoot,1638,Sporting Gijon,Barcelona,1,3,17-02-2016 21:30,Luis Suárez,Pass
89806,14,SavedShot,0.95,0.599000015,0.306457043,Lionel Messi,a,2097,OpenPlay,2015,LeftFoot,1640,Las Palmas,Barcelona,1,2,20-02-2016 19:00,Andrés Iniesta,Chipped
89812,38,SavedShot,0.943000031,0.477999992,0.580230117,Lionel Messi,a,2097,OpenPlay,2015,LeftFoot,1640,Las Palmas,Barcelona,1,2,20-02-2016 19:00,NA,None
89815,41,BlockedShot,0.895999985,0.535999985,0.134070456,Lionel Messi,a,2097,OpenPlay,2015,LeftFoot,1640,Las Palmas,Barcelona,1,2,20-02-2016 19:00,Luis Suárez,Pass
90027,36,SavedShot,0.893000031,0.668000031,0.059159078,Lionel Messi,h,2097,OpenPlay,2015,LeftFoot,1658,Barcelona,Sevilla,2,1,28-02-2016 23:30,Arda Turan,None
90028,42,BlockedShot,0.873000031,0.597999992,0.087600812,Lionel Messi,h,2097,OpenPlay,2015,LeftFoot,1658,Barcelona,Sevilla,2,1,28-02-2016 23:30,Neymar,Pass
90029,43,BlockedShot,0.870999985,0.286000004,0.035951957,Lionel Messi,h,2097,OpenPlay,2015,LeftFoot,1658,Barcelona,Sevilla,2,1,28-02-2016 23:30,Luis Suárez,Pass
90033,51,BlockedShot,0.883000031,0.525999985,0.130739897,Lionel Messi,h,2097,OpenPlay,2015,LeftFoot,1658,Barcelona,Sevilla,2,1,28-02-2016 23:30,Neymar,Pass
90042,75,MissedShots,0.89,0.66,0.078130938,Lionel Messi,h,2097,OpenPlay,2015,LeftFoot,1658,Barcelona,Sevilla,2,1,28-02-2016 23:30,Neymar,Pass
90253,20,SavedShot,0.923000031,0.635999985,0.095229447,Lionel Messi,a,2097,OpenPlay,2015,LeftFoot,1668,Rayo Vallecano,Barcelona,1,5,04-03-2016 00:00,Neymar,Pass
90255,22,Goal,0.895999985,0.567000008,0.566271663,Lionel Messi,a,2097,OpenPlay,2015,LeftFoot,1668,Rayo Vallecano,Barcelona,1,5,04-03-2016 00:00,Neymar,Pass
90265,52,Goal,0.919000015,0.512999992,0.573500514,Lionel Messi,a,2097,OpenPlay,2015,LeftFoot,1668,Rayo Vallecano,Barcelona,1,5,04-03-2016 00:00,NA,Rebound
90269,63,MissedShots,0.843000031,0.577999992,0.102673702,Lionel Messi,a,2097,OpenPlay,2015,LeftFoot,1668,Rayo Vallecano,Barcelona,1,5,04-03-2016 00:00,Jeremy Mathieu,Pass
90273,71,Goal,0.873000031,0.490999985,0.31531328,Lionel Messi,a,2097,OpenPlay,2015,LeftFoot,1668,Rayo Vallecano,Barcelona,1,5,04-03-2016 00:00,Sergio Busquets,Pass
90726,41,Goal,0.869000015,0.602000008,0.104219392,Lionel Messi,a,2097,OpenPlay,2015,LeftFoot,1674,Eibar,Barcelona,0,4,06-03-2016 19:00,Munir,Pass
90727,54,BlockedShot,0.911999969,0.645,0.085117266,Lionel Messi,a,2097,OpenPlay,2015,LeftFoot,1674,Eibar,Barcelona,0,4,06-03-2016 19:00,NA,None
92103,26,BlockedShot,0.899000015,0.324000015,0.080275558,Lionel Messi,h,2097,OpenPlay,2015,LeftFoot,1680,Barcelona,Getafe,6,0,12-03-2016 19:00,Andrés Iniesta,Pass
92107,39,Goal,0.773000031,0.500999985,0.062198088,Lionel Messi,h,2097,OpenPlay,2015,LeftFoot,1680,Barcelona,Getafe,6,0,12-03-2016 19:00,Arda Turan,TakeOn
92113,62,MissedShots,0.896999969,0.645,0.120292507,Lionel Messi,h,2097,OpenPlay,2015,LeftFoot,1680,Barcelona,Getafe,6,0,12-03-2016 19:00,Neymar,TakeOn
91496,12,BlockedShot,0.779000015,0.499000015,0.034522418,Lionel Messi,a,2097,OpenPlay,2015,LeftFoot,1696,Villarreal,Barcelona,2,2,20-03-2016 19:00,Neymar,Pass
91497,14,MissedShots,0.800999985,0.252000008,0.02073133,Lionel Messi,a,2097,OpenPlay,2015,LeftFoot,1696,Villarreal,Barcelona,2,2,20-03-2016 19:00,Sergi Roberto,Pass
91503,43,SavedShot,0.811999969,0.520999985,0.08000017,Lionel Messi,a,2097,OpenPlay,2015,LeftFoot,1696,Villarreal,Barcelona,2,2,20-03-2016 19:00,Neymar,Pass
91505,50,BlockedShot,0.811999969,0.634000015,0.05244334,Lionel Messi,a,2097,OpenPlay,2015,LeftFoot,1696,Villarreal,Barcelona,2,2,20-03-2016 19:00,Neymar,Pass
91566,53,SavedShot,0.849000015,0.535999985,0.087826617,Lionel Messi,h,2097,OpenPlay,2015,LeftFoot,1702,Barcelona,Real Madrid,1,2,02-04-2016 22:30,Luis Suárez,Pass
91086,29,BlockedShot,0.758000031,0.45,0.026179837,Lionel Messi,a,2097,OpenPlay,2015,LeftFoot,1712,Real Sociedad,Barcelona,1,0,09-04-2016 22:30,Sergi Roberto,Pass
91093,72,SavedShot,0.915999985,0.492999992,0.516168296,Lionel Messi,a,2097,OpenPlay,2015,LeftFoot,1712,Real Sociedad,Barcelona,1,0,09-04-2016 22:30,Gerard Piqué,Pass
91094,77,BlockedShot,0.765,0.487000008,0.025277106,Lionel Messi,a,2097,OpenPlay,2015,LeftFoot,1712,Real Sociedad,Barcelona,1,0,09-04-2016 22:30,Ivan Rakitic,Pass
91096,85,SavedShot,0.86,0.47,0.020292595,Lionel Messi,a,2097,OpenPlay,2015,Head,1712,Real Sociedad,Barcelona,1,0,09-04-2016 22:30,Dani Alves,Pass
91098,90,BlockedShot,0.820999985,0.579000015,0.047693644,Lionel Messi,a,2097,OpenPlay,2015,LeftFoot,1712,Real Sociedad,Barcelona,1,0,09-04-2016 22:30,NA,Rebound
90670,6,SavedShot,0.933000031,0.412000008,0.319384605,Lionel Messi,h,2097,OpenPlay,2015,LeftFoot,1728,Barcelona,Valencia,1,2,17-04-2016 22:30,Luis Suárez,Chipped
90676,24,SavedShot,0.805999985,0.510999985,0.084935918,Lionel Messi,h,2097,OpenPlay,2015,LeftFoot,1728,Barcelona,Valencia,1,2,17-04-2016 22:30,Neymar,Pass
90685,50,BlockedShot,0.891999969,0.355,0.072866887,Lionel Messi,h,2097,OpenPlay,2015,RightFoot,1728,Barcelona,Valencia,1,2,17-04-2016 22:30,Ivan Rakitic,TakeOn
90688,62,Goal,0.889000015,0.522000008,0.354825348,Lionel Messi,h,2097,OpenPlay,2015,RightFoot,1728,Barcelona,Valencia,1,2,17-04-2016 22:30,Jordi Alba,Pass
91916,10,SavedShot,0.865999985,0.59,0.090264887,Lionel Messi,a,2097,OpenPlay,2015,LeftFoot,1731,Deportivo La Coruna,Barcelona,0,8,20-04-2016 22:00,Luis Suárez,Pass
91918,15,BlockedShot,0.861999969,0.464000015,0.137384459,Lionel Messi,a,2097,OpenPlay,2015,RightFoot,1731,Deportivo La Coruna,Barcelona,0,8,20-04-2016 22:00,Neymar,Pass
91928,35,BlockedShot,0.849000015,0.614000015,0.109896913,Lionel Messi,a,2097,OpenPlay,2015,LeftFoot,1731,Deportivo La Coruna,Barcelona,0,8,20-04-2016 22:00,Neymar,Pass
91940,72,Goal,0.874000015,0.490999985,0.466623664,Lionel Messi,a,2097,OpenPlay,2015,LeftFoot,1731,Deportivo La Coruna,Barcelona,0,8,20-04-2016 22:00,Luis Suárez,Pass
92466,2,MissedShots,0.95,0.484000015,0.587541163,Lionel Messi,h,2097,OpenPlay,2015,Head,1742,Barcelona,Sporting Gijon,6,0,23-04-2016 22:30,Sergi Roberto,Cross
92469,11,Goal,0.849000015,0.48,0.207759351,Lionel Messi,h,2097,OpenPlay,2015,Head,1742,Barcelona,Sporting Gijon,6,0,23-04-2016 22:30,NA,None
92470,15,SavedShot,0.895999985,0.610999985,0.087017268,Lionel Messi,h,2097,OpenPlay,2015,LeftFoot,1742,Barcelona,Sporting Gijon,6,0,23-04-2016 22:30,Luis Suárez,HeadPass
92479,50,MissedShots,0.763000031,0.592999992,0.031812824,Lionel Messi,h,2097,OpenPlay,2015,LeftFoot,1742,Barcelona,Sporting Gijon,6,0,23-04-2016 22:30,Javier Mascherano,Pass
92482,55,MissedShots,0.850999985,0.504000015,0.118798912,Lionel Messi,h,2097,OpenPlay,2015,LeftFoot,1742,Barcelona,Sporting Gijon,6,0,23-04-2016 22:30,Ivan Rakitic,TakeOn
92489,71,BlockedShot,0.929000015,0.587000008,0.474870056,Lionel Messi,h,2097,OpenPlay,2015,LeftFoot,1742,Barcelona,Sporting Gijon,6,0,23-04-2016 22:30,Neymar,Pass
92302,53,BlockedShot,0.854000015,0.565999985,0.09986116,Lionel Messi,a,2097,OpenPlay,2015,RightFoot,1752,Real Betis,Barcelona,0,2,30-04-2016 22:30,Neymar,Pass
92303,56,BlockedShot,0.875999985,0.460999985,0.060726468,Lionel Messi,a,2097,OpenPlay,2015,LeftFoot,1752,Real Betis,Barcelona,0,2,30-04-2016 22:30,NA,Aerial
93016,9,SavedShot,0.973000031,0.405999985,0.392719716,Lionel Messi,h,2097,OpenPlay,2015,RightFoot,1767,Barcelona,Espanyol,5,0,08-05-2016 19:00,NA,Rebound
93023,32,BlockedShot,0.845999985,0.547999992,0.097643271,Lionel Messi,h,2097,OpenPlay,2015,LeftFoot,1767,Barcelona,Espanyol,5,0,08-05-2016 19:00,Luis Suárez,Pass
93029,84,MissedShots,0.871999969,0.66,0.078834228,Lionel Messi,h,2097,OpenPlay,2015,LeftFoot,1767,Barcelona,Espanyol,5,0,08-05-2016 19:00,Neymar,Pass
92661,9,SavedShot,0.795999985,0.530999985,0.041974299,Lionel Messi,a,2097,OpenPlay,2015,RightFoot,1771,Granada,Barcelona,0,3,14-05-2016 19:00,Neymar,Pass
92676,87,SavedShot,0.965999985,0.54,0.160315618,Lionel Messi,a,2097,OpenPlay,2015,LeftFoot,1771,Granada,Barcelona,0,3,14-05-2016 19:00,Neymar,Pass
135276,29,ShotOnPost,0.901999969,0.6,0.099346444,Lionel Messi,h,2097,OpenPlay,2016,RightFoot,1781,Barcelona,Real Betis,6,2,20-08-2016 20:15,NA,Rebound
135275,29,BlockedShot,0.875999985,0.637000008,0.081683569,Lionel Messi,h,2097,OpenPlay,2016,LeftFoot,1781,Barcelona,Real Betis,6,2,20-08-2016 20:15,Jordi Alba,Pass
135277,36,Goal,0.784000015,0.452000008,0.036401663,Lionel Messi,h,2097,OpenPlay,2016,LeftFoot,1781,Barcelona,Real Betis,6,2,20-08-2016 20:15,Sergi Roberto,Pass
135282,47,MissedShots,0.809000015,0.517999992,0.086653292,Lionel Messi,h,2097,OpenPlay,2016,LeftFoot,1781,Barcelona,Real Betis,6,2,20-08-2016 20:15,Jordi Alba,TakeOn
135284,49,SavedShot,0.815,0.524000015,0.081580788,Lionel Messi,h,2097,OpenPlay,2016,LeftFoot,1781,Barcelona,Real Betis,6,2,20-08-2016 20:15,Arda Turan,Pass
135283,49,SavedShot,0.815999985,0.499000015,0.08749292,Lionel Messi,h,2097,OpenPlay,2016,LeftFoot,1781,Barcelona,Real Betis,6,2,20-08-2016 20:15,Denis Suárez,Pass
135290,56,Goal,0.800999985,0.552999992,0.087273523,Lionel Messi,h,2097,OpenPlay,2016,LeftFoot,1781,Barcelona,Real Betis,6,2,20-08-2016 20:15,Arda Turan,TakeOn
135294,74,SavedShot,0.888000031,0.604000015,0.12515834,Lionel Messi,h,2097,OpenPlay,2016,LeftFoot,1781,Barcelona,Real Betis,6,2,20-08-2016 20:15,Munir,Pass
135302,90,BlockedShot,0.905999985,0.643000031,0.083408624,Lionel Messi,h,2097,OpenPlay,2016,LeftFoot,1781,Barcelona,Real Betis,6,2,20-08-2016 20:15,Sergi Roberto,Cross
135393,53,MissedShots,0.849000015,0.567000008,0.099962629,Lionel Messi,a,2097,OpenPlay,2016,LeftFoot,1797,Athletic Club,Barcelona,0,1,28-08-2016 22:15,Luis Suárez,Pass
135398,69,MissedShots,0.85,0.5,0.090190493,Lionel Messi,a,2097,OpenPlay,2016,RightFoot,1797,Athletic Club,Barcelona,0,1,28-08-2016 22:15,Luis Suárez,TakeOn
135621,93,MissedShots,0.915,0.584000015,0.108575799,Lionel Messi,h,2097,OpenPlay,2016,LeftFoot,1804,Barcelona,Alaves,1,2,10-09-2016 22:30,Lucas Digne,Pass
135817,13,BlockedShot,0.885999985,0.544000015,0.116426975,Lionel Messi,a,2097,OpenPlay,2016,LeftFoot,1810,Leganes,Barcelona,1,5,17-09-2016 15:00,Neymar,Pass
135818,14,Goal,0.898000031,0.415,0.460024476,Lionel Messi,a,2097,OpenPlay,2016,LeftFoot,1810,Leganes,Barcelona,1,5,17-09-2016 15:00,Luis Suárez,Pass
135831,58,SavedShot,0.975999985,0.645999985,0.098512813,Lionel Messi,a,2097,OpenPlay,2016,LeftFoot,1810,Leganes,Barcelona,1,5,17-09-2016 15:00,Javier Mascherano,Chipped
135833,62,SavedShot,0.859000015,0.502999992,0.129791006,Lionel Messi,a,2097,OpenPlay,2016,LeftFoot,1810,Leganes,Barcelona,1,5,17-09-2016 15:00,Neymar,Pass
136063,3,BlockedShot,0.865,0.392000008,0.07985796,Lionel Messi,h,2097,OpenPlay,2016,LeftFoot,1825,Barcelona,Atletico Madrid,1,1,22-09-2016 00:00,Luis Suárez,Pass
136065,13,SavedShot,0.750999985,0.454000015,0.01877192,Lionel Messi,h,2097,OpenPlay,2016,LeftFoot,1825,Barcelona,Atletico Madrid,1,1,22-09-2016 00:00,NA,None
136069,24,BlockedShot,0.853000031,0.315,0.046384435,Lionel Messi,h,2097,OpenPlay,2016,LeftFoot,1825,Barcelona,Atletico Madrid,1,1,22-09-2016 00:00,Sergi Roberto,Pass
136074,44,SavedShot,0.85,0.615,0.083508521,Lionel Messi,h,2097,OpenPlay,2016,LeftFoot,1825,Barcelona,Atletico Madrid,1,1,22-09-2016 00:00,Luis Suárez,Pass
136076,45,BlockedShot,0.855999985,0.375999985,0.082636617,Lionel Messi,h,2097,OpenPlay,2016,LeftFoot,1825,Barcelona,Atletico Madrid,1,1,22-09-2016 00:00,Neymar,Pass
136858,57,Goal,0.929000015,0.632999992,0.133220881,Lionel Messi,h,2097,OpenPlay,2016,LeftFoot,1851,Barcelona,Deportivo La Coruna,4,0,15-10-2016 18:15,Neymar,Throughball
136859,60,BlockedShot,0.823000031,0.475999985,0.107639633,Lionel Messi,h,2097,OpenPlay,2016,LeftFoot,1851,Barcelona,Deportivo La Coruna,4,0,15-10-2016 18:15,Neymar,Pass
136867,82,SavedShot,0.798000031,0.615,0.054813817,Lionel Messi,h,2097,OpenPlay,2016,LeftFoot,1851,Barcelona,Deportivo La Coruna,4,0,15-10-2016 18:15,Denis Suárez,Pass
137353,21,Goal,0.850999985,0.357999992,0.063385122,Lionel Messi,a,2097,OpenPlay,2016,LeftFoot,1861,Valencia,Barcelona,2,3,22-10-2016 18:15,Ivan Rakitic,Pass
137354,30,SavedShot,0.926999969,0.643000031,0.101481199,Lionel Messi,a,2097,OpenPlay,2016,LeftFoot,1861,Valencia,Barcelona,2,3,22-10-2016 18:15,Luis Suárez,Pass
137238,6,MissedShots,0.863000031,0.474000015,0.107276432,Lionel Messi,h,2097,OpenPlay,2016,RightFoot,3312,Barcelona,Granada,1,0,29-10-2016 22:45,Neymar,Pass
137253,88,MissedShots,0.873000031,0.552999992,0.134832621,Lionel Messi,h,2097,OpenPlay,2016,LeftFoot,3312,Barcelona,Granada,1,0,29-10-2016 22:45,Paco Alcácer,Throughball
137385,36,MissedShots,0.785,0.685,0.023388043,Lionel Messi,a,2097,OpenPlay,2016,LeftFoot,2785,Sevilla,Barcelona,1,2,06-11-2016 23:45,Neymar,Pass
137387,42,Goal,0.813000031,0.522000008,0.052230049,Lionel Messi,a,2097,OpenPlay,2016,LeftFoot,2785,Sevilla,Barcelona,1,2,06-11-2016 23:45,Neymar,Pass
137390,51,BlockedShot,0.856999969,0.609000015,0.100573651,Lionel Messi,a,2097,OpenPlay,2016,LeftFoot,2785,Sevilla,Barcelona,1,2,06-11-2016 23:45,Luis Suárez,Pass
137391,53,SavedShot,0.848000031,0.449000015,0.079910345,Lionel Messi,a,2097,OpenPlay,2016,LeftFoot,2785,Sevilla,Barcelona,1,2,06-11-2016 23:45,Luis Suárez,Pass
137394,58,MissedShots,0.850999985,0.517999992,0.102581121,Lionel Messi,a,2097,OpenPlay,2016,RightFoot,2785,Sevilla,Barcelona,1,2,06-11-2016 23:45,NA,TakeOn
137401,76,SavedShot,0.889000015,0.519000015,0.044644076,Lionel Messi,a,2097,OpenPlay,2016,Head,2785,Sevilla,Barcelona,1,2,06-11-2016 23:45,Neymar,Aerial
138003,58,Goal,0.895,0.544000015,0.109583385,Lionel Messi,a,2097,OpenPlay,2016,LeftFoot,2804,Real Sociedad,Barcelona,1,1,27-11-2016 23:45,Neymar,Pass
138574,81,MissedShots,0.916999969,0.610999985,0.392241895,Lionel Messi,h,2097,OpenPlay,2016,LeftFoot,3164,Barcelona,Real Madrid,1,1,03-12-2016 19:15,Andrés Iniesta,Pass
138262,14,SavedShot,0.885,0.55,0.411641777,Lionel Messi,a,2097,OpenPlay,2016,LeftFoot,3174,Osasuna,Barcelona,0,3,10-12-2016 16:00,Luis Suárez,Pass
138266,24,SavedShot,0.893000031,0.409000015,0.372851819,Lionel Messi,a,2097,OpenPlay,2016,LeftFoot,3174,Osasuna,Barcelona,0,3,10-12-2016 16:00,Luis Suárez,Pass
138269,42,MissedShots,0.906999969,0.643000031,0.084334895,Lionel Messi,a,2097,OpenPlay,2016,LeftFoot,3174,Osasuna,Barcelona,0,3,10-12-2016 16:00,Arda Turan,Pass
138274,67,SavedShot,0.828000031,0.355,0.060594462,Lionel Messi,a,2097,OpenPlay,2016,LeftFoot,3174,Osasuna,Barcelona,0,3,10-12-2016 16:00,Luis Suárez,Pass
138275,71,Goal,0.933000031,0.562999992,0.509890616,Lionel Messi,a,2097,OpenPlay,2016,LeftFoot,3174,Osasuna,Barcelona,0,3,10-12-2016 16:00,Jordi Alba,Pass
138277,89,MissedShots,0.891999969,0.67,0.086577766,Lionel Messi,a,2097,OpenPlay,2016,LeftFoot,3174,Osasuna,Barcelona,0,3,10-12-2016 16:00,Denis Suárez,Pass
138278,91,Goal,0.873000031,0.510999985,0.114925712,Lionel Messi,a,2097,OpenPlay,2016,LeftFoot,3174,Osasuna,Barcelona,0,3,10-12-2016 16:00,Sergio Busquets,TakeOn
140629,6,MissedShots,0.933000031,0.409000015,0.520249784,Lionel Messi,h,2097,OpenPlay,2016,RightFoot,3190,Barcelona,Espanyol,4,1,18-12-2016 23:45,Neymar,Pass
140633,28,BlockedShot,0.905999985,0.661999969,0.081118539,Lionel Messi,h,2097,OpenPlay,2016,LeftFoot,3190,Barcelona,Espanyol,4,1,18-12-2016 23:45,Neymar,Pass
140636,47,MissedShots,0.770999985,0.369000015,0.031257428,Lionel Messi,h,2097,OpenPlay,2016,LeftFoot,3190,Barcelona,Espanyol,4,1,18-12-2016 23:45,Andrés Iniesta,Pass
140639,66,SavedShot,0.845999985,0.492999992,0.121598937,Lionel Messi,h,2097,OpenPlay,2016,LeftFoot,3190,Barcelona,Espanyol,4,1,18-12-2016 23:45,Andrés Iniesta,TakeOn
140643,85,MissedShots,0.926999969,0.562999992,0.14057143,Lionel Messi,h,2097,OpenPlay,2016,LeftFoot,3190,Barcelona,Espanyol,4,1,18-12-2016 23:45,Neymar,Pass
140644,89,Goal,0.931999969,0.44,0.665970087,Lionel Messi,h,2097,OpenPlay,2016,LeftFoot,3190,Barcelona,Espanyol,4,1,18-12-2016 23:45,Luis Suárez,Throughball
139082,7,BlockedShot,0.875999985,0.643000031,0.075007536,Lionel Messi,a,2097,OpenPlay,2016,LeftFoot,3892,Villarreal,Barcelona,1,1,08-01-2017 23:45,Neymar,Pass
139097,61,BlockedShot,0.724000015,0.307000008,0.01465382,Lionel Messi,a,2097,OpenPlay,2016,LeftFoot,3892,Villarreal,Barcelona,1,1,08-01-2017 23:45,Sergi Roberto,Pass
139100,71,BlockedShot,0.853000031,0.530999985,0.063611932,Lionel Messi,a,2097,OpenPlay,2016,LeftFoot,3892,Villarreal,Barcelona,1,1,08-01-2017 23:45,NA,None
140050,32,MissedShots,0.961999969,0.357000008,0.095481761,Lionel Messi,h,2097,OpenPlay,2016,RightFoot,3895,Barcelona,Las Palmas,5,0,14-01-2017 19:15,NA,Rebound
140053,44,SavedShot,0.888000031,0.465999985,0.445888877,Lionel Messi,h,2097,OpenPlay,2016,LeftFoot,3895,Barcelona,Las Palmas,5,0,14-01-2017 19:15,NA,BallRecovery
140057,50,MissedShots,0.926999969,0.67,0.079706952,Lionel Messi,h,2097,OpenPlay,2016,LeftFoot,3895,Barcelona,Las Palmas,5,0,14-01-2017 19:15,Luis Suárez,Chipped
140058,51,Goal,0.964000015,0.479000015,0.663991928,Lionel Messi,h,2097,OpenPlay,2016,RightFoot,3895,Barcelona,Las Palmas,5,0,14-01-2017 19:15,NA,None
141174,30,BlockedShot,0.809000015,0.502999992,0.058695581,Lionel Messi,a,2097,OpenPlay,2016,LeftFoot,3912,Eibar,Barcelona,0,4,22-01-2017 22:45,Neymar,Pass
141178,49,Goal,0.929000015,0.547999992,0.516760588,Lionel Messi,a,2097,OpenPlay,2016,LeftFoot,3912,Eibar,Barcelona,0,4,22-01-2017 22:45,Luis Suárez,Throughball
139752,86,BlockedShot,0.806999969,0.545,0.051125623,Lionel Messi,a,2097,OpenPlay,2016,LeftFoot,3919,Real Betis,Barcelona,1,1,29-01-2017 14:00,Neymar,Pass
140116,16,BlockedShot,0.871999969,0.629000015,0.074576989,Lionel Messi,h,2097,OpenPlay,2016,LeftFoot,3926,Barcelona,Athletic Club,3,0,04-02-2017 15:15,Neymar,Pass
140128,58,MissedShots,0.931999969,0.684000015,0.08407034,Lionel Messi,h,2097,OpenPlay,2016,LeftFoot,3926,Barcelona,Athletic Club,3,0,04-02-2017 15:15,Neymar,BallTouch
141270,3,SavedShot,0.905,0.669000015,0.067316532,Lionel Messi,a,2097,OpenPlay,2016,LeftFoot,3936,Alaves,Barcelona,0,6,11-02-2017 15:15,Neymar,Pass
141275,22,BlockedShot,0.868000031,0.445,0.077135198,Lionel Messi,a,2097,OpenPlay,2016,RightFoot,3936,Alaves,Barcelona,0,6,11-02-2017 15:15,NA,None
141288,58,Goal,0.915,0.655,0.098027565,Lionel Messi,a,2097,OpenPlay,2016,LeftFoot,3936,Alaves,Barcelona,0,6,11-02-2017 15:15,NA,Tackle
141298,81,BlockedShot,0.873000031,0.497000008,0.110331349,Lionel Messi,a,2097,OpenPlay,2016,LeftFoot,3936,Alaves,Barcelona,0,6,11-02-2017 15:15,NA,Rebound
141297,81,BlockedShot,0.885999985,0.447999992,0.134411857,Lionel Messi,a,2097,OpenPlay,2016,LeftFoot,3936,Alaves,Barcelona,0,6,11-02-2017 15:15,Luis Suárez,Pass
138935,3,Goal,0.95,0.485,0.638512373,Lionel Messi,h,2097,OpenPlay,2016,RightFoot,3945,Barcelona,Leganes,2,1,19-02-2017 19:45,Luis Suárez,Pass
138940,26,SavedShot,0.93,0.427000008,0.51590842,Lionel Messi,h,2097,OpenPlay,2016,LeftFoot,3945,Barcelona,Leganes,2,1,19-02-2017 19:45,Luis Suárez,Pass
139871,7,MissedShots,0.818000031,0.648000031,0.043652564,Lionel Messi,a,2097,OpenPlay,2016,LeftFoot,3956,Atletico Madrid,Barcelona,1,2,26-02-2017 15:15,NA,Tackle
139878,28,SavedShot,0.86,0.665999985,0.057563532,Lionel Messi,a,2097,OpenPlay,2016,LeftFoot,3956,Atletico Madrid,Barcelona,1,2,26-02-2017 15:15,Neymar,Pass
139888,59,BlockedShot,0.845999985,0.295,0.024572326,Lionel Messi,a,2097,OpenPlay,2016,LeftFoot,3956,Atletico Madrid,Barcelona,1,2,26-02-2017 15:15,Luis Suárez,HeadPass
138768,8,Goal,0.861999969,0.52,0.225299016,Lionel Messi,h,2097,OpenPlay,2016,Head,3967,Barcelona,Sporting Gijon,6,1,01-03-2017 18:30,Javier Mascherano,Throughball
138777,26,BlockedShot,0.808000031,0.342000008,0.044998955,Lionel Messi,h,2097,OpenPlay,2016,LeftFoot,3967,Barcelona,Sporting Gijon,6,1,01-03-2017 18:30,Luis Suárez,Pass
138783,46,BlockedShot,0.863000031,0.658000031,0.081324667,Lionel Messi,h,2097,OpenPlay,2016,LeftFoot,3967,Barcelona,Sporting Gijon,6,1,01-03-2017 18:30,Neymar,Pass
138785,50,BlockedShot,0.819000015,0.545999985,0.087253183,Lionel Messi,h,2097,OpenPlay,2016,LeftFoot,3967,Barcelona,Sporting Gijon,6,1,01-03-2017 18:30,Denis Suárez,Pass
139703,13,SavedShot,0.768000031,0.609000015,0.037560776,Lionel Messi,h,2097,OpenPlay,2016,LeftFoot,3984,Barcelona,Celta Vigo,5,0,04-03-2017 19:45,Neymar,LayOff
